Date,length.cm,species
20/04/10,8.5,SeaBass
20/04/10,8.5,SeaBass
20/04/10,9,SeaBass
20/04/10,9,SeaBass
20/04/10,9,SeaBass
20/04/10,9,SeaBass
20/04/10,9,SeaBass
20/04/10,9,SeaBass
20/04/10,9,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,9.5,SeaBass
20/04/10,10,SeaBass
20/04/10,10,SeaBass
20/04/10,10,SeaBass
20/04/10,10,SeaBass
20/04/10,10,SeaBass
20/04/10,10,SeaBass
20/04/10,10,SeaBass
20/04/10,10,SeaBass
20/04/10,10.5,SeaBass
20/04/10,11,SeaBass
20/04/10,11.5,SeaBass
20/04/10,11.5,SeaBass
20/04/10,12,SeaBass
27/04/10,9,SeaBass
27/04/10,9.5,SeaBass
27/04/10,9.5,SeaBass
27/04/10,10,SeaBass
27/04/10,10.5,SeaBass
05/05/10,7,SeaBass
05/05/10,7,SeaBass
05/05/10,8,SeaBass
05/05/10,8,SeaBass
05/05/10,8,SeaBass
05/05/10,8.5,SeaBass
05/05/10,8.5,SeaBass
05/05/10,8.5,SeaBass
05/05/10,8.5,SeaBass
05/05/10,8.5,SeaBass
05/05/10,9,SeaBass
05/05/10,9,SeaBass
05/05/10,9,SeaBass
05/05/10,9,SeaBass
05/05/10,9.5,SeaBass
05/05/10,9.5,SeaBass
05/05/10,9.5,SeaBass
05/05/10,9.5,SeaBass
05/05/10,9.5,SeaBass
05/05/10,10,SeaBass
05/05/10,10,SeaBass
05/05/10,10,SeaBass
05/05/10,10,SeaBass
05/05/10,10,SeaBass
05/05/10,10.5,SeaBass
05/05/10,11,SeaBass
05/05/10,11.5,SeaBass
12/05/10,8,SeaBass
12/05/10,8,SeaBass
12/05/10,8.5,SeaBass
12/05/10,9,SeaBass
12/05/10,9,SeaBass
12/05/10,9.5,SeaBass
12/05/10,9.5,SeaBass
12/05/10,10,SeaBass
12/05/10,10,SeaBass
12/05/10,10.5,SeaBass
12/05/10,10.5,SeaBass
19/05/10,8,SeaBass
19/05/10,8.5,SeaBass
19/05/10,8.5,SeaBass
19/05/10,8.5,SeaBass
19/05/10,8.5,SeaBass
19/05/10,9,SeaBass
19/05/10,9,SeaBass
19/05/10,9,SeaBass
19/05/10,9,SeaBass
19/05/10,9,SeaBass
19/05/10,9,SeaBass
19/05/10,9,SeaBass
19/05/10,9,SeaBass
19/05/10,9.5,SeaBass
19/05/10,9.5,SeaBass
19/05/10,9.5,SeaBass
19/05/10,9.5,SeaBass
19/05/10,9.5,SeaBass
19/05/10,9.5,SeaBass
19/05/10,9.5,SeaBass
19/05/10,10,SeaBass
19/05/10,10,SeaBass
19/05/10,10,SeaBass
19/05/10,10,SeaBass
19/05/10,10,SeaBass
19/05/10,10,SeaBass
19/05/10,10,SeaBass
19/05/10,10,SeaBass
19/05/10,10,SeaBass
19/05/10,10.5,SeaBass
19/05/10,10.5,SeaBass
19/05/10,24,SeaBass
02/06/10,8.5,SeaBass
02/06/10,9,SeaBass
02/06/10,9,SeaBass
02/06/10,9,SeaBass
02/06/10,10,SeaBass
02/06/10,10,SeaBass
02/06/10,10,SeaBass
02/06/10,10,SeaBass
02/06/10,10,SeaBass
02/06/10,10.5,SeaBass
02/06/10,10.5,SeaBass
02/06/10,10.5,SeaBass
02/06/10,11,SeaBass
02/06/10,12,SeaBass
02/06/10,12,SeaBass
02/06/10,27,SeaBass
16/06/10,9.5,SeaBass
16/06/10,10,SeaBass
16/06/10,10,SeaBass
16/06/10,10.5,SeaBass
16/06/10,11,SeaBass
16/06/10,11,SeaBass
25/08/10,6.5,SeaBass
08/09/10,7,SeaBass
15/09/10,3,SeaBass
15/09/10,6,SeaBass
15/09/10,7,SeaBass
15/09/10,7,SeaBass
15/09/10,10,SeaBass
13/10/10,8,SeaBass
13/10/10,8,SeaBass
13/10/10,9,SeaBass
13/10/10,9,SeaBass
13/10/10,17,SeaBass
03/11/10,20,SeaBass
10/11/10,5.5,SeaBass
10/11/10,7.5,SeaBass
10/11/10,7.5,SeaBass
10/11/10,8.5,SeaBass
10/11/10,8.5,SeaBass
10/11/10,10,SeaBass
10/11/10,17.5,SeaBass
10/11/10,30.5,SeaBass
17/11/10,6,SeaBass
17/11/10,7,SeaBass
17/11/10,8.5,SeaBass
17/11/10,9,SeaBass
17/11/10,9.5,SeaBass
17/11/10,10,SeaBass
17/11/10,10,SeaBass
17/11/10,10.5,SeaBass
17/11/10,19.5,SeaBass
17/11/10,19.5,SeaBass
17/11/10,20.5,SeaBass
17/11/10,26.5,SeaBass
24/11/10,4,SeaBass
24/11/10,6.5,SeaBass
24/11/10,8,SeaBass
24/11/10,10,SeaBass
24/11/10,10,SeaBass
08/12/10,6,SeaBass
08/12/10,6.5,SeaBass
08/12/10,7,SeaBass
08/12/10,7.5,SeaBass
08/12/10,7.5,SeaBass
08/12/10,8,SeaBass
08/12/10,8,SeaBass
08/12/10,8,SeaBass
08/12/10,8,SeaBass
08/12/10,8,SeaBass
08/12/10,8.5,SeaBass
08/12/10,8.5,SeaBass
08/12/10,8.5,SeaBass
08/12/10,8.5,SeaBass
08/12/10,9,SeaBass
08/12/10,9,SeaBass
08/12/10,9,SeaBass
08/12/10,9.5,SeaBass
08/12/10,9.5,SeaBass
08/12/10,9.5,SeaBass
08/12/10,10,SeaBass
08/12/10,10,SeaBass
08/12/10,10,SeaBass
08/12/10,10,SeaBass
08/12/10,10.5,SeaBass
08/12/10,11.5,SeaBass
08/12/10,12.5,SeaBass
08/12/10,17,SeaBass
08/12/10,17,SeaBass
08/12/10,17.5,SeaBass
08/12/10,17.5,SeaBass
08/12/10,18,SeaBass
08/12/10,18.5,SeaBass
08/12/10,18.5,SeaBass
08/12/10,19,SeaBass
08/12/10,19,SeaBass
08/12/10,25,SeaBass
08/12/10,25.5,SeaBass
08/12/10,28.5,SeaBass
08/12/10,33,SeaBass
15/12/10,16,SeaBass
15/12/10,16,SeaBass
15/12/10,16.5,SeaBass
15/12/10,17,SeaBass
15/12/10,17,SeaBass
15/12/10,17.5,SeaBass
15/12/10,17.5,SeaBass
15/12/10,17.5,SeaBass
15/12/10,18,SeaBass
15/12/10,18,SeaBass
15/12/10,18,SeaBass
15/12/10,18,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,18.5,SeaBass
15/12/10,19,SeaBass
15/12/10,19.5,SeaBass
15/12/10,19.5,SeaBass
15/12/10,19.5,SeaBass
15/12/10,19.5,SeaBass
15/12/10,20,SeaBass
15/12/10,20,SeaBass
15/12/10,20,SeaBass
15/12/10,20,SeaBass
15/12/10,20.5,SeaBass
15/12/10,20.5,SeaBass
15/12/10,23,SeaBass
15/12/10,23,SeaBass
15/12/10,24,SeaBass
15/12/10,24.5,SeaBass
15/12/10,25,SeaBass
15/12/10,25.5,SeaBass
15/12/10,26,SeaBass
15/12/10,26.5,SeaBass
15/12/10,26.5,SeaBass
15/12/10,27,SeaBass
15/12/10,28,SeaBass
15/12/10,29.5,SeaBass
15/12/10,30.5,SeaBass
15/12/10,31.5,SeaBass
15/12/10,31.5,SeaBass
15/12/10,33.5,SeaBass
05/01/11,6.5,SeaBass
05/01/11,7,SeaBass
05/01/11,7,SeaBass
05/01/11,7.5,SeaBass
05/01/11,8,SeaBass
05/01/11,8,SeaBass
05/01/11,8.5,SeaBass
05/01/11,8.5,SeaBass
05/01/11,9,SeaBass
05/01/11,9.5,SeaBass
05/01/11,10.5,SeaBass
05/01/11,11,SeaBass
05/01/11,11.5,SeaBass
05/01/11,11.5,SeaBass
05/01/11,13,SeaBass
05/01/11,17,SeaBass
05/01/11,17,SeaBass
05/01/11,18,SeaBass
05/01/11,18,SeaBass
05/01/11,18.5,SeaBass
05/01/11,18.5,SeaBass
05/01/11,19,SeaBass
05/01/11,19.5,SeaBass
05/01/11,19.5,SeaBass
05/01/11,19.5,SeaBass
05/01/11,20,SeaBass
05/01/11,23,SeaBass
05/01/11,24.5,SeaBass
05/01/11,26,SeaBass
05/01/11,28.5,SeaBass
19/01/11,8,SeaBass
19/01/11,8.5,SeaBass
19/01/11,9.5,SeaBass
19/01/11,10,SeaBass
19/01/11,10.5,SeaBass
19/01/11,17.5,SeaBass
19/01/11,18,SeaBass
26/01/11,6.5,SeaBass
26/01/11,8,SeaBass
26/01/11,8,SeaBass
26/01/11,8.5,SeaBass
26/01/11,9,SeaBass
26/01/11,9,SeaBass
26/01/11,9.5,SeaBass
26/01/11,10,SeaBass
26/01/11,10,SeaBass
26/01/11,18,SeaBass
26/01/11,18,SeaBass
26/01/11,19.5,SeaBass
02/02/11,7,SeaBass
02/02/11,8,SeaBass
02/02/11,8.5,SeaBass
02/02/11,8.5,SeaBass
02/02/11,9.5,SeaBass
02/02/11,16.5,SeaBass
02/02/11,18.5,SeaBass
09/02/11,8.5,SeaBass
09/02/11,9,SeaBass
09/02/11,18.5,SeaBass
16/02/11,9.5,SeaBass
16/02/11,10,SeaBass
23/02/11,8,SeaBass
23/02/11,8.5,SeaBass
02/03/11,9,SeaBass
02/03/11,9,SeaBass
02/03/11,9.5,SeaBass
02/03/11,10,SeaBass
13/12/11,7,SeaBass
13/12/11,7,SeaBass
13/12/11,8.5,SeaBass
13/12/11,9,SeaBass
13/12/11,10,SeaBass
04/01/12,8,SeaBass
04/01/12,8.5,SeaBass
11/01/12,7,SeaBass
11/01/12,8,SeaBass
11/01/12,8.5,SeaBass
11/01/12,9,SeaBass
18/01/12,6.5,SeaBass
18/01/12,7,SeaBass
18/01/12,7.5,SeaBass
18/01/12,9,SeaBass
18/01/12,9.5,SeaBass
18/01/12,9.5,SeaBass
18/01/12,10,SeaBass
18/01/12,10,SeaBass
18/01/12,12.5,SeaBass
25/01/12,7,SeaBass
25/01/12,7,SeaBass
25/01/12,8,SeaBass
25/01/12,8.5,SeaBass
25/01/12,8.5,SeaBass
25/01/12,9,SeaBass
25/01/12,9,SeaBass
25/01/12,9,SeaBass
25/01/12,10,SeaBass
25/01/12,10,SeaBass
25/01/12,10,SeaBass
25/01/12,12,SeaBass
01/02/12,5.5,SeaBass
01/02/12,6,SeaBass
01/02/12,7,SeaBass
01/02/12,7.5,SeaBass
01/02/12,8,SeaBass
01/02/12,8,SeaBass
01/02/12,8,SeaBass
01/02/12,8,SeaBass
01/02/12,8,SeaBass
01/02/12,8,SeaBass
01/02/12,8.5,SeaBass
01/02/12,8.5,SeaBass
01/02/12,8.5,SeaBass
01/02/12,8.5,SeaBass
01/02/12,8.5,SeaBass
01/02/12,8.5,SeaBass
01/02/12,9,SeaBass
01/02/12,9,SeaBass
01/02/12,9,SeaBass
01/02/12,9,SeaBass
01/02/12,9.5,SeaBass
01/02/12,9.5,SeaBass
01/02/12,10,SeaBass
01/02/12,10,SeaBass
01/02/12,10,SeaBass
01/02/12,10.5,SeaBass
08/02/12,6,SeaBass
08/02/12,6.5,SeaBass
08/02/12,7,SeaBass
08/02/12,7,SeaBass
08/02/12,7.5,SeaBass
08/02/12,7.5,SeaBass
08/02/12,7.5,SeaBass
08/02/12,8,SeaBass
08/02/12,8.5,SeaBass
08/02/12,9,SeaBass
08/02/12,9,SeaBass
08/02/12,9,SeaBass
08/02/12,9,SeaBass
08/02/12,9,SeaBass
08/02/12,9,SeaBass
08/02/12,9,SeaBass
08/02/12,9.5,SeaBass
08/02/12,10,SeaBass
15/02/12,7.5,SeaBass
15/02/12,8,SeaBass
15/02/12,8,SeaBass
15/02/12,8,SeaBass
15/02/12,8,SeaBass
15/02/12,8,SeaBass
15/02/12,8,SeaBass
15/02/12,8,SeaBass
15/02/12,8,SeaBass
15/02/12,8,SeaBass
15/02/12,8.5,SeaBass
15/02/12,8.5,SeaBass
15/02/12,9,SeaBass
15/02/12,9,SeaBass
15/02/12,9,SeaBass
15/02/12,9,SeaBass
15/02/12,9,SeaBass
15/02/12,9.5,SeaBass
15/02/12,9.5,SeaBass
15/02/12,9.5,SeaBass
15/02/12,9.5,SeaBass
15/02/12,10,SeaBass
15/02/12,10,SeaBass
15/02/12,10.5,SeaBass
15/02/12,11,SeaBass
15/02/12,11.5,SeaBass
22/02/12,7,SeaBass
22/02/12,7,SeaBass
22/02/12,7.5,SeaBass
22/02/12,8,SeaBass
22/02/12,8,SeaBass
22/02/12,8,SeaBass
22/02/12,8,SeaBass
22/02/12,8,SeaBass
22/02/12,8.5,SeaBass
22/02/12,8.5,SeaBass
22/02/12,8.5,SeaBass
22/02/12,8.5,SeaBass
22/02/12,9,SeaBass
22/02/12,9,SeaBass
22/02/12,9.5,SeaBass
22/02/12,9.5,SeaBass
22/02/12,9.5,SeaBass
22/02/12,9.5,SeaBass
22/02/12,10,SeaBass
22/02/12,10,SeaBass
22/02/12,10,SeaBass
22/02/12,10.5,SeaBass
22/02/12,10.5,SeaBass
22/02/12,10.5,SeaBass
25/07/12,13,SeaBass
25/07/12,14,SeaBass
08/08/12,3,SeaBass
08/08/12,3.5,SeaBass
08/08/12,3.5,SeaBass
08/08/12,4,SeaBass
08/08/12,4,SeaBass
08/08/12,4,SeaBass
08/08/12,4,SeaBass
08/08/12,4.5,SeaBass
15/08/12,3,SeaBass
15/08/12,3.5,SeaBass
15/08/12,3.5,SeaBass
15/08/12,4,SeaBass
15/08/12,4,SeaBass
15/08/12,4,SeaBass
15/08/12,4,SeaBass
15/08/12,5,SeaBass
15/08/12,5,SeaBass
15/08/12,5,SeaBass
15/08/12,5,SeaBass
15/08/12,5.5,SeaBass
15/08/12,6,SeaBass
15/08/12,7,SeaBass
15/08/12,8.5,SeaBass
29/08/12,4.5,SeaBass
29/08/12,4.5,SeaBass
29/08/12,5,SeaBass
29/08/12,5,SeaBass
29/08/12,5,SeaBass
29/08/12,5,SeaBass
29/08/12,5,SeaBass
29/08/12,5,SeaBass
29/08/12,5,SeaBass
29/08/12,5,SeaBass
29/08/12,5.5,SeaBass
29/08/12,5.5,SeaBass
29/08/12,5.5,SeaBass
29/08/12,5.5,SeaBass
29/08/12,5.5,SeaBass
29/08/12,5.5,SeaBass
29/08/12,6,SeaBass
29/08/12,6,SeaBass
29/08/12,6,SeaBass
29/08/12,6,SeaBass
29/08/12,6,SeaBass
29/08/12,6,SeaBass
29/08/12,6,SeaBass
29/08/12,6.5,SeaBass
12/09/12,4.5,SeaBass
12/09/12,5,SeaBass
12/09/12,5,SeaBass
12/09/12,5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,5.5,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,6.5,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7,SeaBass
12/09/12,7.5,SeaBass
12/09/12,7.5,SeaBass
12/09/12,7.5,SeaBass
12/09/12,7.5,SeaBass
12/09/12,8,SeaBass
12/09/12,8,SeaBass
12/09/12,8.5,SeaBass
19/09/12,4.5,SeaBass
19/09/12,4.5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,5.5,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,6.5,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,7.5,SeaBass
19/09/12,8,SeaBass
19/09/12,8,SeaBass
19/09/12,8,SeaBass
19/09/12,8,SeaBass
19/09/12,8,SeaBass
19/09/12,8,SeaBass
19/09/12,8,SeaBass
19/09/12,8,SeaBass
19/09/12,8.5,SeaBass
19/09/12,8.5,SeaBass
19/09/12,8.5,SeaBass
19/09/12,8.5,SeaBass
19/09/12,8.5,SeaBass
19/09/12,8.5,SeaBass
19/09/12,8.5,SeaBass
19/09/12,8.5,SeaBass
19/09/12,9,SeaBass
19/09/12,9,SeaBass
19/09/12,9,SeaBass
19/09/12,17.5,SeaBass
26/09/12,5,SeaBass
26/09/12,5,SeaBass
26/09/12,5,SeaBass
26/09/12,5,SeaBass
26/09/12,5,SeaBass
26/09/12,5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,5.5,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,6.5,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
26/09/12,7.5,SeaBass
